Longitude,Latitude,Country,Day of Access,Time of Access,Time Taken (ms),Browser Language,User Agent,Screen Width,Screen Height,Decision
56.980864811041585,36.82989853275013,Japan,Monday,09:48:00,4430,de,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1366,768,Denied
31.80609045475052,32.970917875208244,United States of America,Wednesday,03:18:00,8954,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3840,2160,Denied
35.416967632061436,48.20812010240977,Oman,Sunday,00:49:00,1082,en-GB,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1440,Denied
30.03492971111857,37.593751809079734,Romania,Sunday,03:38:00,8036,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1920,1080,Denied
35.12643137919854,31.753813674576797,UAE,Tuesday,21:19:00,8978,en-US,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1600,Granted
58.46065290701388,38.75569019667466,Laos,Friday,14:51:00,610,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1600,900,Denied
46.27989087875398,47.63018242525428,UAE,Saturday,01:27:00,7057,zh-CN,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Denied
37.43632295464352,43.88469129439874,Ethiopia,Thursday,01:39:00,8781,ar,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3840,2160,Denied
54.91140321061915,52.28184900699133,UAE,Sunday,22:37:00,5803,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3200,1800,Denied
36.6305708331424,33.39360429412912,Bolivia,Wednesday,17:10:00,2309,ja,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1440,Denied
37.0748371773973,53.77312971498337,UAE,Friday,08:49:00,3185,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Granted
36.98758566761439,24.978582316820916,UAE,Wednesday,03:57:00,1406,zh-CN,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Granted
49.114644679490965,39.92881094658826,"Eswatini (fmr. ""Swaziland"")",Wednesday,09:34:00,6025,es,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3200,1800,Denied
38.13291542934803,29.983385481438944,UAE,Wednesday,14:00:00,9160,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Granted
37.787518460914846,52.38019514853946,UAE,Tuesday,15:08:00,4653,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Granted
58.23120409450636,28.811125400776092,Uruguay,Wednesday,04:53:00,1071,en-GB,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Denied
40.65486674847594,29.245648936082112,Iraq,Friday,08:43:00,6394,pt-BR,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
54.335461326691345,57.5106463653798,Honduras,Wednesday,12:52:00,1253,ru,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1440,Denied
46.41599696234426,22.60725573418179,UAE,Tuesday,10:15:00,888,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3200,1800,Granted
44.350540234401336,32.85199359814658,UAE,Wednesday,02:20:00,6236,ru,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Granted
59.80462514587205,45.26860957057899,Estonia,Saturday,14:02:00,1559,ja,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1600,900,Denied
32.96329094388792,43.70481413581572,Poland,Thursday,08:43:00,590,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
31.36159874561254,43.959563550051556,Mauritius,Tuesday,15:03:00,8624,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1600,900,Denied
56.8428074609551,33.994547060675636,Panama,Tuesday,06:08:00,4109,ru,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1600,900,Denied
42.03452147782936,56.98424049930741,Vanuatu,Friday,04:11:00,5323,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
36.331867944576295,48.4609880292224,South Sudan,Saturday,02:52:00,2973,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1366,768,Denied
55.55442030323518,28.618916540395418,Algeria,Tuesday,11:47:00,5081,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Denied
43.96922485800448,36.135332361471164,Gabon,Tuesday,17:23:00,2920,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3840,2160,Denied
43.665891970220514,45.59746317882599,Thailand,Saturday,21:56:00,9832,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3200,1800,Denied
56.56970612240115,20.077372461757086,Egypt,Wednesday,21:40:00,4320,en-US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1600,900,Denied
31.956561428551172,51.6699194910584,UAE,Thursday,17:07:00,9679,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1366,768,Granted
59.97807442037552,29.092802399270067,Turkmenistan,Sunday,08:42:00,4813,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Denied
58.01176194333213,27.847837067230003,Poland,Wednesday,17:48:00,3282,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3840,2160,Denied
43.218631216447,21.53431737603399,Dominican Republic,Wednesday,10:54:00,1883,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1440,Denied
55.066498193024685,55.649079407585695,Costa Rica,Sunday,03:48:00,511,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Denied
41.624279049632925,37.534842720269836,Micronesia,Tuesday,10:47:00,2501,fr,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1600,Denied
47.517267189386295,46.50877476516638,Kyrgyzstan,Wednesday,09:17:00,9021,en-GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1600,900,Denied
39.513922320250664,40.915491930578426,UAE,Tuesday,09:16:00,880,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1920,1080,Granted
36.099679724397305,24.25206398820469,Bangladesh,Thursday,00:20:00,3479,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Denied
53.08693443813219,27.2319953110097,Morocco,Friday,06:28:00,9116,zh-CN,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1440,Denied
36.25172711447005,47.649669913875854,Malta,Tuesday,18:24:00,7811,ar,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Denied
59.775943085698884,42.51675651191664,Turkey,Thursday,09:14:00,8661,en-US,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1920,1080,Denied
50.21443972681364,34.50065834277089,Sri Lanka,Sunday,10:22:00,4297,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
44.22647695348015,24.995264989027895,UAE,Thursday,02:53:00,1362,en-US,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1440,Granted
39.60940540228857,35.20390186502147,Afghanistan,Saturday,19:08:00,5904,es,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
51.73284406850584,42.80471675591032,Bhutan,Wednesday,20:06:00,2461,en-US,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
45.68369698102123,23.746076855431973,UAE,Thursday,05:18:00,3289,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Granted
48.91329465125402,41.9830101296939,Malaysia,Friday,13:59:00,3778,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1600,900,Denied
49.422460548895444,46.83624741353498,Canada,Friday,21:08:00,9067,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
59.50754394074066,58.31628818405103,Djibouti,Tuesday,02:53:00,3817,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Denied
48.71374092860805,24.470817027627977,Antigua and Barbuda,Thursday,10:11:00,1898,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3200,1800,Denied
50.8292097643246,57.00554395925448,Montenegro,Tuesday,18:08:00,7590,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Denied
57.585480996772006,37.50435539036171,Sao Tome and Principe,Saturday,09:33:00,2057,ja,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1440,Denied
45.814787038357366,56.745330470214604,Italy,Tuesday,01:20:00,2122,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1366,768,Denied
34.14705643578564,43.76917213487979,Kiribati,Sunday,18:14:00,2736,ru,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Denied
45.48445364747828,57.38714073662831,Colombia,Sunday,18:46:00,4812,pt-BR,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1600,Denied
35.13477237684182,33.000172812928476,UAE,Sunday,02:42:00,4309,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3840,2160,Denied
40.582233426162354,20.271799096114496,Trinidad and Tobago,Monday,11:59:00,4968,ru,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Denied
37.974093831762204,53.42402971045573,UAE,Monday,16:41:00,7481,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Granted
33.89845522164585,51.09618030018507,Ghana,Sunday,22:06:00,2580,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1600,Denied
30.155869577510277,22.066793493206603,Maldives,Monday,06:08:00,9075,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1920,1080,Denied
56.38926168046231,58.92580741728154,Colombia,Thursday,11:07:00,4692,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1600,Denied
49.725121810250684,38.28422194011093,UAE,Monday,21:17:00,5970,es,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1440,Granted
33.78274046398213,28.313343506396645,Gambia,Sunday,14:03:00,9418,de,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Denied
54.09212933739869,58.91851900154418,UAE,Friday,05:54:00,1573,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Granted
31.98642203328348,35.651968325477185,North Macedonia (formerly Macedonia),Wednesday,02:31:00,4739,ar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3840,2160,Denied
55.15942631746333,52.07285077291509,Mali,Friday,09:01:00,8953,en-US,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1366,768,Denied
44.14740053704915,28.34621299270593,Sierra Leone,Tuesday,19:29:00,6778,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1920,1080,Denied
46.80660690516821,36.85501678034813,UAE,Friday,21:19:00,7682,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Denied
33.31717838894086,40.62914451700598,UAE,Wednesday,04:56:00,8607,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1366,768,Denied
58.64797646671302,57.624211960910735,Togo,Sunday,20:04:00,9017,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1600,900,Denied
52.70135823125122,36.06095242529647,Lesotho,Wednesday,03:43:00,6464,ar,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1440,Denied
43.17439038887506,51.303481353278386,Syria,Wednesday,20:59:00,1978,ru,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3840,2160,Denied
33.38074979635529,50.51131592871215,Uganda,Friday,13:47:00,8580,ar,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
59.59081786443758,47.37774869732708,Singapore,Monday,07:22:00,9186,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1366,768,Denied
35.622238799111244,22.06114531959455,Barbados,Friday,01:19:00,688,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
55.64682478647548,23.2117905236827,Norway,Sunday,17:35:00,1764,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1920,1080,Denied
35.580758970146846,27.167253360226145,Portugal,Friday,10:17:00,1549,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Denied
51.210459700664316,29.920470488335805,UAE,Saturday,10:04:00,8936,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Granted
38.538409551204076,40.03935883522743,South Sudan,Monday,14:32:00,3755,ja,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1600,900,Denied
48.152295178494256,35.78907054911346,Trinidad and Tobago,Monday,07:44:00,3487,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3200,1800,Denied
31.080910957953414,55.112463934419985,Brazil,Tuesday,05:30:00,9273,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Denied
40.05494769862933,34.462881147882044,Croatia,Tuesday,17:25:00,2075,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Denied
39.82838600374106,32.12522196990086,UAE,Wednesday,20:10:00,1424,en-US,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1366,768,Granted
31.611479416712882,44.47687252981101,South Korea,Thursday,06:09:00,9047,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3200,1800,Denied
40.012558020079055,44.12604750246209,UAE,Tuesday,10:33:00,6634,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Granted
51.50074393232047,35.05351600581173,Fiji,Monday,18:25:00,6152,ar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1920,1080,Denied
31.926195448852706,52.03638808350006,Seychelles,Monday,06:25:00,6959,fr,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Denied
59.36774158661002,35.096701843581656,Malawi,Sunday,02:36:00,8308,pt-BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
48.146438780926516,46.67917835427133,Niger,Friday,14:29:00,4685,en-US,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Denied
58.13060749383574,46.72319503535256,Slovenia,Sunday,22:50:00,2988,zh-CN,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3200,1800,Denied
50.13921809055192,37.0553499440892,Madagascar,Saturday,07:20:00,6041,en-GB,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3840,2160,Denied
37.34237298098847,38.80432310899097,Italy,Friday,20:49:00,4819,ar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Denied
39.376720985028584,45.90835880491995,Papua New Guinea,Tuesday,15:14:00,885,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1600,Denied
39.55078210813851,21.98119549178823,UAE,Thursday,05:45:00,4207,ar,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3200,1800,Granted
53.12635677780372,34.192785840776196,Saint Vincent and the Grenadines,Sunday,12:14:00,9519,es,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1920,1080,Denied
42.447919921875496,32.52910171932962,UAE,Tuesday,04:33:00,8475,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3840,2160,Granted
32.82720514277113,40.12900373432393,Lebanon,Friday,02:18:00,4529,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1920,1080,Denied
53.51800625680882,52.51898749979763,UAE,Sunday,15:51:00,8504,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1366,768,Granted
43.646181484697784,27.41181535403705,Syria,Friday,07:01:00,8674,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3840,2160,Denied
49.80852230334872,45.93807758236257,Cyprus,Sunday,04:49:00,9230,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
31.221047595479632,46.38494081902162,Poland,Wednesday,21:46:00,7187,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Denied
51.790077548687265,42.787699159061475,UAE,Thursday,10:19:00,1615,ar,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1920,1080,Granted
38.54825672417199,25.913532699801266,Mozambique,Sunday,10:17:00,1942,es,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Denied
53.154482246476974,52.11575940525994,UAE,Wednesday,12:09:00,5335,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1366,768,Granted
43.664825463830255,21.687543024309456,UAE,Saturday,15:06:00,7767,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1440,Denied
57.07390555210289,36.16119535067423,Pakistan,Saturday,16:16:00,1282,ru,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
35.3805890904282,24.732806110399164,Mexico,Saturday,22:25:00,7970,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Denied
54.70562178150408,23.94781154496364,Central African Republic,Sunday,00:37:00,680,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Denied
35.26578573892942,24.603510103014493,Iraq,Thursday,07:31:00,4960,ru,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1920,1080,Denied
